09 12 10  19:30   -2.4   -2.4   -2.4    95   -3.1   3.2     N   1.61  16.1     N   -3.3   -2.5   -3.3  1019.4  0.00   0.0   0.433   0.000   17.6    35    1.9   15.8   702    1    100.0   30 
09 12 10  22:00   -2.4   -2.3   -2.4    96   -2.9   3.2     N   1.61  17.7     N   -3.2   -2.4   -3.3  1019.0  0.00   0.0   0.432   0.000   17.4    37    2.6   15.8   702    1    100.0   30 
09 12 11   0:30   -2.2   -1.8   -2.2    95   -2.9   0.0     N   0.00   1.6     N   -2.2   -2.2   -2.2  1017.8  0.00   0.0   0.427   0.000   21.6    30    3.2   19.7   702    1    100.0   30 
09 12 11   9:30   -2.2   -2.2   -2.3    94   -3.1   0.0     N   0.00   4.8     N   -2.2   -2.3   -2.3  1017.2  0.00   0.0   0.428   0.000   23.5    27    3.4   22.4   703    1    100.0   30 
09 12 11  10:00   -2.1   -2.1   -2.2    94   -2.9   0.0     N   0.00   4.8     N   -2.1   -2.2   -2.2  1017.3  0.00   0.0   0.426   0.000   23.4    27    3.3   22.3   702    1    100.0   30 
09 12 11  21:30   -4.3   -4.3   -4.4    95   -5.0   3.2     N   1.61  20.9     N   -5.3   -4.4   -5.4  1019.6  0.00   0.0   0.472   0.000   21.9    26    1.6   20.0   703    1    100.0   30 
09 12 12   3:30   -5.2   -5.1   -5.2    96   -5.8   3.2     N   1.61  11.3     N   -6.3   -5.3   -6.4  1019.7  0.00   0.0   0.491   0.000   23.8    22    0.8   22.4   702    1    100.0   30 
09 12 12   5:30   -5.4   -5.3   -5.4    95   -6.1   4.8     N   2.41  17.7     N   -7.6   -5.4   -7.7  1019.8  0.00   0.0   0.494   0.000   23.3    21   -0.3   21.7   702    1    100.0   30 
09 12 12   6:00   -5.6   -5.4   -5.6    95   -6.2   3.2     N   1.61  16.1     N   -6.7   -5.6   -6.7  1019.6  0.00   0.0   0.498   0.000   24.1    21    0.4   22.8   702    1    100.0   30 
09 12 12   7:00   -5.4   -5.4   -5.4    95   -6.1   3.2     N   1.61  17.7     N   -6.6   -5.5   -6.6  1019.7  0.00   0.0   0.495   0.000   23.9    21    0.3   22.6   702    1    100.0   30 
09 12 12   9:30   -5.4   -5.4   -5.4    95   -6.1   1.6     N   0.80  11.3     N   -5.4   -5.4   -5.4  1020.0  0.00   0.0   0.494   0.000   22.6    23    0.4   20.8   702    1    100.0   30 
09 12 12  12:30   -5.7   -5.7   -5.7    95   -6.3   3.2     N   1.61   9.7     N   -6.8   -5.7   -6.8  1019.8  0.00   0.0   0.500   0.000   21.2    25    0.4   19.0   703    1    100.0   30 
09 12 12  15:30   -7.2   -6.8   -7.3    94   -8.0   3.2     N   1.61  16.1     N   -8.5   -7.3   -8.6  1020.3  0.00   0.0   0.532   0.000   18.7    26   -1.2   16.2   702    1    100.0   30 
09 12 12  18:30   -8.2   -8.2   -8.2    93   -9.2   1.6     N   0.80   6.4     N   -8.2   -8.3   -8.3  1020.5  0.00   0.0   0.553   0.000   19.6    26   -0.4   17.2   703    1    100.0   30 
09 12 12  20:00   -8.4   -8.3   -8.4    93   -9.3   1.6     N   0.80   9.7     N   -8.4   -8.4   -8.4  1020.4  0.00   0.0   0.557   0.000   18.9    24   -2.1   16.2   702    1    100.0   30 
09 12 12  21:30   -8.8   -8.7   -8.8    93   -9.8   3.2     N   1.61   9.7     N  -10.3   -8.8  -10.3  1020.7  0.00   0.0   0.566   0.000   18.6    26   -1.3   16.2   702    1    100.0   30 
09 12 13   0:30   -9.4   -9.3   -9.4    93  -10.4   1.6     N   0.80   8.0     N   -9.4   -9.4   -9.4  1020.5  0.00   0.0   0.579   0.000   18.7    26   -1.2   16.2   701    1    100.0   30 
09 12 13   3:00   -9.7   -9.6   -9.7    93  -10.6   1.6     N   0.80   8.0     N   -9.7   -9.7   -9.7  1020.4  0.00   0.0   0.584   0.000   18.2    23   -3.3   15.5   703    1    100.0   30 
09 12 13  10:00   -9.8   -9.8  -10.1    93  -10.7   0.0     N   0.00   6.4     N   -9.8   -9.8   -9.8  1021.5  0.00   0.0   0.586   0.000   20.6    23   -1.3   18.2   702    1    100.0   30 
09 12 13  11:00  -10.2   -9.8  -10.2    92  -11.2   1.6     N   0.80   8.0     N  -10.2  -10.2  -10.2  1021.7  0.00   0.0   0.594   0.000   20.1    22   -2.3   17.5   702    1    100.0   30 
09 12 13  11:30  -10.2  -10.2  -10.3    92  -11.2   0.0     N   0.00   4.8     N  -10.2  -10.2  -10.2  1021.7  0.00   0.0   0.594   0.000   20.3    23   -1.5   17.9   703    1    100.0   30 
09 12 13  12:30  -10.3  -10.0  -10.3    92  -11.4   1.6     N   0.80   6.4     N  -10.3  -10.4  -10.4  1021.5  0.00   0.0   0.597   0.000   20.4    24   -0.8   18.1   702    1    100.0   30 
09 12 13  14:30  -10.8  -10.7  -10.8    92  -11.8   0.0     N   0.00   3.2     N  -10.8  -10.8  -10.8  1021.7  0.00   0.0   0.606   0.000   19.4    28    0.4   17.2   702    1    100.0   30 
09 12 13  17:00  -11.1  -11.1  -11.1    92  -12.1   0.0     N   0.00   1.6     N  -11.1  -11.1  -11.1  1021.9  0.00   0.0   0.612   0.000   18.8    26   -1.1   16.3   702    1    100.0   30 
09 12 13  18:00  -10.9  -10.9  -11.1    92  -12.0   0.0     N   0.00   1.6     N  -10.9  -11.0  -11.0  1022.0  0.00   0.0   0.610   0.000   20.3    24   -1.0   17.9   703    1    100.0   30 
09 12 13  18:30  -11.1  -10.9  -11.1    92  -12.1   0.0     N   0.00   1.6     N  -11.1  -11.1  -11.1  1022.1  0.00   0.0   0.612   0.000   20.8    24   -0.5   18.5   702    1    100.0   30 
09 12 13  21:00  -11.3  -11.3  -11.4    91  -12.5   0.0     N   0.00   3.2     N  -11.3  -11.4  -11.4  1022.3  0.00   0.0   0.618   0.000   22.4    20   -1.6   20.4   702    1    100.0   30 
09 12 13   1:00   -9.6   -9.4   -9.6    93  -10.5   1.6     N   0.80   9.7     N   -9.6   -9.6   -9.6  1020.5  0.00   0.0   0.582   0.000   18.3    24   -2.6   15.7   703    1    100.0   30 
09 12 13   3:30   -9.8   -9.7   -9.8    93  -10.7   1.6     N   0.80   8.0     N   -9.8   -9.8   -9.8  1020.4  0.00   0.0   0.586   0.000   17.9    25   -2.4   15.3   702    1    100.0   30 
09 12 13   4:30   -9.8   -9.7   -9.8    93  -10.7   1.6     N   0.80   6.4     N   -9.8   -9.8   -9.8  1019.9  0.00   0.0   0.586   0.000   18.3    23   -3.2   15.6   703    1    100.0   30 
09 12 13  12:00  -10.0  -10.0  -10.2    92  -11.1   0.0     N   0.00   4.8     N  -10.0  -10.1  -10.1  1021.7  0.00   0.0   0.590   0.000   20.6    24   -0.7   18.2   702    1    100.0   30 
09 12 13  13:00  -10.6  -10.3  -10.6    92  -11.6   1.6     N   0.80   6.4     N  -10.6  -10.6  -10.6  1021.6  0.00   0.0   0.602   0.000   20.2    25   -0.5   17.8   703    1    100.0   30 
09 12 13  13:30  -10.4  -10.4  -10.6    92  -11.5   0.0     N   0.00   4.8     N  -10.4  -10.5  -10.5  1021.5  0.00   0.0   0.600   0.000   19.5    27   -0.0   17.2   702    1    100.0   30 
09 12 13  17:00  -11.1  -11.1  -11.1    92  -12.1   0.0     N   0.00   1.6     N  -11.1  -11.1  -11.1  1021.9  0.00   0.0   0.612   0.000   18.8    26   -1.1   16.3   702    1    100.0   30 
09 12 13  18:00  -10.9  -10.9  -11.1    92  -12.0   0.0     N   0.00   1.6     N  -10.9  -11.0  -11.0  1022.0  0.00   0.0   0.610   0.000   20.3    24   -1.0   17.9   703    1    100.0   30 
09 12 14   5:00  -11.0  -10.9  -11.0    92  -12.0   0.0   ---   0.00   0.0   ---  -11.0  -11.1  -11.1  1022.0  0.00   0.0   0.611   0.000   22.3    21   -1.1   20.3   703    1    100.0   30 
09 12 14   9:00  -10.4  -10.3  -10.4    92  -11.4   0.0   ---   0.00   0.0   ---  -10.4  -10.4  -10.4  1022.8  0.00   0.0   0.598   0.000   20.1    21   -3.0   17.4   703    1    100.0   30 
09 12 14  19:00   -8.8   -8.4   -8.8    93   -9.8   0.0   ---   0.00   0.0   ---   -8.8   -8.8   -8.8  1021.7  0.00   0.0   0.566   0.000   18.9    23   -2.7   16.2   702    1    100.0   30 
09 12 14  22:00   -8.1   -8.1   -8.3    94   -8.9   0.0   ---   0.00   0.0   ---   -8.1   -8.1   -8.1  1022.0  0.00   0.0   0.550   0.000   18.6    24   -2.4   15.9   703    1    100.0   30 
09 12 14  22:30   -8.1   -8.0   -8.1    94   -8.9   0.0   ---   0.00   0.0   ---   -8.1   -8.1   -8.1  1021.9  0.00   0.0   0.550   0.000   18.6    24   -2.4   15.9   702    1    100.0   30 
09 12 15   1:00   -7.8   -7.8   -7.9    94   -8.6   0.0   ---   0.00   0.0   ---   -7.8   -7.9   -7.9  1020.6  0.00   0.0   0.545   0.000   18.6    25   -1.9   16.0   703    1    100.0   30 
09 12 15   9:00   -9.1   -8.8   -9.2    92  -10.2   0.0     N   0.00   4.8     N   -9.1   -9.2   -9.2  1019.5  0.00   0.0   0.572   0.000   20.6    25   -0.1   18.3   702    1    100.0   30 
09 12 15  10:00   -9.1   -9.0   -9.2    93  -10.0   0.0     N   0.00   4.8     N   -9.1   -9.1   -9.1  1019.4  0.00   0.0   0.571   0.000   20.6    25   -0.1   18.3   702    1    100.0   30 
09 12 15  12:00   -9.3   -9.2   -9.3    93  -10.3   0.0     N   0.00   4.8     N   -9.3   -9.3   -9.3  1018.2  0.00   0.0   0.576   0.000   20.8    25    0.1   18.6   703    1    100.0   30 
09 12 15  16:00   -9.1   -9.1   -9.3    93  -10.0   1.6     N   0.80   6.4     N   -9.1   -9.1   -9.1  1016.2  0.00   0.0   0.572   0.000   24.9    24    3.0   24.2   702    1    100.0   30 
09 12 15  21:30  -10.3  -10.2  -10.3    92  -11.4   1.6     N   0.80   9.7     N  -10.3  -10.4  -10.4  1014.7  0.00   0.0   0.597   0.000   24.4    24    2.5   23.5   703    1    100.0   30 
09 12 16  00:00  -10.9  -10.8  -10.9    92  -12.0   1.6     N   0.80  11.3     N  -10.9  -11.0  -11.0  1013.7  0.00   0.0   0.610   0.000   24.6    24    2.6   23.6   703    1    100.0   30 
09 12 16   3:00  -11.4  -11.4  -11.4    92  -12.5   0.0     N   0.00   4.8     N  -11.4  -11.5  -11.5  1012.4  0.00   0.0   0.620   0.000   24.9    21    1.1   24.1   703    1    100.0   30 
09 12 16   5:30  -11.6  -11.6  -11.6    91  -12.7   0.0     N   0.00   6.4     N  -11.6  -11.6  -11.6  1011.6  0.00   0.0   0.623   0.000   21.5    16   -5.4   18.9   703    1    100.0   30 
09 12 16   8:00  -11.6  -11.5  -11.6    91  -12.7   0.0     N   0.00   4.8     N  -11.6  -11.6  -11.6  1011.4  0.00   0.0   0.623   0.000   18.7    16   -7.7   15.7   702    1    100.0   30 
09 12 16   9:30  -11.4  -11.4  -11.5    91  -12.6   0.0     N   0.00   1.6     N  -11.4  -11.4  -11.4  1011.0  0.00   0.0   0.619   0.000   17.8    16   -8.4   14.9   702    1    100.0   30 
09 12 16  10:30  -10.9  -10.9  -11.2    92  -11.9   0.0     N   0.00   3.2     N  -10.9  -10.9  -10.9  1010.5  0.00   0.0   0.609   0.000   21.2    21   -2.0   18.8   702    1    100.0   30 
09 12 16  11:30  -10.7  -10.7  -10.9    92  -11.7   0.0     N   0.00   3.2     N  -10.7  -10.7  -10.7  1009.9  0.00   0.0   0.604   0.000   21.9    21   -1.4   19.8   703    1    100.0   30 
09 12 16  14:00  -11.5  -11.3  -11.5    91  -12.7   0.0     N   0.00   4.8     N  -11.5  -11.6  -11.6  1008.8  0.00   0.0   0.622   0.000   21.9    22   -0.8   19.8   703    1    100.0   30 
09 12 16  17:30  -11.9  -11.8  -11.9    91  -13.1   0.0   ---   0.00   0.0   ---  -11.9  -11.9  -11.9  1008.2  0.00   0.0   0.630   0.000   22.8    19   -2.0   20.9   703    1    100.0   30 
09 12 16  21:00  -11.9  -11.8  -11.9    91  -13.1   0.0   ---   0.00   0.0   ---  -11.9  -12.0  -12.0  1006.8  0.00   0.0   0.631   0.000   23.4    24    1.7   22.1   703    1    100.0   30 
09 12 17   2:30  -11.9  -11.8  -11.9    91  -13.1   0.0   ---   0.00   0.0   ---  -11.9  -12.0  -12.0  1004.8  0.00   0.0   0.631   0.000   23.5    21   -0.1   22.0   703    1    100.0   30 
09 12 17   3:30  -12.4  -12.1  -12.4    91  -13.6   0.0   ---   0.00   0.0   ---  -12.4  -12.4  -12.4  1004.8  0.00   0.0   0.640   0.000   23.3    21   -0.3   21.7   703    1    100.0   30 
09 12 17   5:00  -12.5  -12.5  -12.7    91  -13.7   0.0   ---   0.00   0.0   ---  -12.5  -12.6  -12.6  1004.8  0.00   0.0   0.642   0.000   23.2    21   -0.4   21.5   703    1    100.0   30 
09 12 17  15:00  -12.2  -11.9  -12.2    90  -13.5   0.0   ---   0.00   0.0   ---  -12.2  -12.3  -12.3  1005.8  0.00   0.0   0.637   0.000   26.6    14   -3.1   24.6   702    1    100.0   30 
09 12 17  16:00  -13.1  -12.8  -13.1    90  -14.3   0.0   ---   0.00   0.0   ---  -13.1  -13.1  -13.1  1006.3  0.00   0.0   0.654   0.000   26.9    16   -1.1   25.0   703    1    100.0   30 
09 12 17  17:30  -13.5  -13.4  -13.5    90  -14.8   0.0   ---   0.00   0.0   ---  -13.5  -13.6  -13.6  1006.7  0.00   0.0   0.663   0.000   26.8    16   -1.2   24.9   702    1    100.0   30 
09 12 17  19:00  -14.0  -13.9  -14.1    90  -15.3   0.0   ---   0.00   0.0   ---  -14.0  -14.1  -14.1  1006.3  0.00   0.0   0.674   0.000   27.2    14   -2.7   25.2   702    1    100.0   30 
09 12 17  20:30  -14.4  -14.4  -14.7    90  -15.7   0.0   ---   0.00   0.0   ---  -14.4  -14.4  -14.4  1006.5  0.00   0.0   0.682   0.000   27.8    14   -2.1   25.8   702    1    100.0   30 
09 12 17  22:30  -14.2  -14.2  -14.2    90  -15.4   0.0   ---   0.00   0.0   ---  -14.2  -14.2  -14.2  1006.7  0.00   0.0   0.677   0.000   24.7    20    0.2   23.7   702    1    100.0   30 
09 12 18   3:00  -14.1  -14.1  -14.1    90  -15.4   0.0   ---   0.00   0.0   ---  -14.1  -14.2  -14.2  1006.3  0.00   0.0   0.676   0.000   24.7    19   -0.5   23.7   702    1    100.0   30 
09 12 18   6:00  -14.4  -14.4  -14.4    90  -15.7   0.0   ---   0.00   0.0   ---  -14.4  -14.4  -14.4  1006.2  0.00   0.0   0.682   0.000   24.7    19   -0.5   23.7   703    1    100.0   30 
09 12 18   6:30  -14.4  -14.3  -14.4    90  -15.7   0.0   ---   0.00   0.0   ---  -14.4  -14.4  -14.4  1006.2  0.00   0.0   0.682   0.000   24.6    19   -0.6   23.5   702    1    100.0   30 
09 12 18   9:30  -13.4  -13.4  -13.9    90  -14.7   0.0   ---   0.00   0.0   ---  -13.4  -13.5  -13.5  1006.4  0.00   0.0   0.662   0.000   24.1    19   -1.0   22.7   703    1    100.0   30 
09 12 18  10:00  -12.8  -12.8  -13.4    91  -14.0   0.0   ---   0.00   0.0   ---  -12.8  -12.9  -12.9  1006.3  0.00   0.0   0.649   0.000   24.2    19   -0.9   22.9   702    1    100.0   30 
09 12 18  15:30  -14.3  -13.4  -14.3    90  -15.6   0.0   ---   0.00   0.0   ---  -14.3  -14.4  -14.4  1006.2  0.00   0.0   0.681   0.000   23.7    17   -2.8   22.0   703    1    100.0   30 
09 12 18  20:00  -14.4  -14.3  -14.4    90  -15.7   0.0   ---   0.00   0.0   ---  -14.4  -14.4  -14.4  1006.7  0.00   0.0   0.682   0.000   24.9    20    0.4   24.1   702    1    100.0   30 
09 12 18  21:00  -14.4  -14.3  -14.4    90  -15.7   0.0   ---   0.00   0.0   ---  -14.4  -14.4  -14.4  1006.8  0.00   0.0   0.682   0.000   24.9    20    0.4   24.1   702    1    100.0   30 
09 12 18  23:00  -14.5  -14.2  -14.5    90  -15.8   0.0   ---   0.00   0.0   ---  -14.5  -14.6  -14.6  1007.1  0.00   0.0   0.684   0.000   24.7    21    0.9   23.7   703    1    100.0   30 
09 12 19   2:30  -13.9  -13.9  -14.1    90  -15.2   0.0   ---   0.00   0.0   ---  -13.9  -14.0  -14.0  1007.0  0.00   0.0   0.672   0.000   24.7    22    1.5   23.7   702    1    100.0   30 
09 12 19   3:00  -14.2  -13.9  -14.2    90  -15.4   0.0   ---   0.00   0.0   ---  -14.2  -14.2  -14.2  1007.0  0.00   0.0   0.677   0.000   24.7    22    1.5   23.7   703    1    100.0   30 
09 12 19   5:00  -13.7  -13.6  -13.7    90  -15.0   0.0   ---   0.00   0.0   ---  -13.7  -13.8  -13.8  1007.3  0.00   0.0   0.668   0.000   24.4    21    0.7   23.4   702    1    100.0   30 
09 12 19  10:30   -8.2   -8.1   -9.7    92   -9.2   0.0   ---   0.00   0.0   ---   -8.2   -8.2   -8.2  1007.3  0.25   0.0   0.552   0.000   23.9    22    0.9   22.6   703    1    100.0   30 
09 12 19  12:00  -10.3  -10.3  -10.4    92  -11.4   0.0   ---   0.00   0.0   ---  -10.3  -10.4  -10.4  1006.4  0.00   0.0   0.597   0.000   23.8    23    1.4   22.5   703    1    100.0   30 
09 12 19  15:00  -11.8  -11.1  -11.8    91  -12.9   0.0   ---   0.00   0.0   ---  -11.8  -11.8  -11.8  1003.8  0.00   0.0   0.627   0.000   24.1    25    2.8   22.9   702    1    100.0   30 
09 12 19  23:00  -14.5  -14.5  -14.6    90  -15.8   4.8     N   2.41  16.1     N  -17.8  -14.6  -17.9  1000.9  0.00   0.0   0.684   0.000   24.3    22    1.2   23.2   703    1    100.0   30 
09 12 20   1:00  -16.6  -16.2  -16.6    88  -18.1   0.0     N   0.00   4.8     N  -16.6  -16.7  -16.7  1000.2  0.00   0.0   0.728   0.000   24.7    23    2.1   23.8   702    1    100.0   30 
09 12 20   2:00  -17.8  -17.4  -17.8    87  -19.5   1.6     N   0.80   8.0     N  -17.8  -17.9  -17.8  1000.4  0.00   0.0   0.753   0.000   24.8    23    2.3   24.0   702    1    100.0   30 
09 12 20   2:30  -18.1  -17.8  -18.1    87  -19.7   1.6     N   0.80   9.7     N  -18.1  -18.1  -18.1  1000.6  0.00   0.0   0.759   0.000   24.7    23    2.1   23.8   702    1    100.0   30 
09 12 20   3:30  -18.7  -18.4  -18.7    87  -20.3   0.0     N   0.00   8.0     N  -18.6  -18.7  -18.7  1001.3  0.00   0.0   0.771   0.000   25.6    21    1.6   24.4   702    1    100.0   30 
09 12 20   6:00  -18.8  -18.7  -18.8    87  -20.4   1.6     N   0.80   8.0     N  -18.8  -18.8  -18.8  1002.3  0.00   0.0   0.773   0.000   25.8    19    0.4   24.4   702    1    100.0   30 
09 12 20  18:00  -16.6  -16.6  -16.9    88  -18.1   6.4     N   3.22  19.3     N  -21.3  -16.7  -21.4  1008.0  0.00   0.0   0.728   0.000   27.9    18    1.4   26.1   703    1    100.0   30 
09 12 20   4:00  -18.8  -18.7  -18.9    87  -20.5   3.2     N   1.61  11.3     N  -21.2  -18.9  -21.3  1001.2  0.00   0.0   0.774   0.000   25.7    20    1.1   24.4   703    1    100.0   30 
09 12 20   5:00  -18.8  -18.8  -18.9    87  -20.5   1.6     N   0.80  14.5     N  -18.8  -18.9  -18.9  1001.5  0.00   0.0   0.774   0.000   25.7    19    0.3   24.4   702    1    100.0   30 
09 12 20   8:00  -18.4  -18.4  -18.6    87  -20.0   0.0     N   0.00   6.4     N  -18.3  -18.4  -18.4  1004.0  0.00   0.0   0.765   0.000   26.1    19    0.6   24.4   703    1    100.0   30 
09 12 20  10:00  -17.4  -17.4  -17.9    88  -19.0   1.6     N   0.80  14.5     N  -17.4  -17.5  -17.5  1005.7  0.00   0.0   0.745   0.000   27.1    20    2.2   25.3   702    1    100.0   30 
09 12 20  11:00  -16.7  -16.6  -17.1    88  -18.2   3.2     N   1.61  11.3     N  -18.8  -16.7  -18.9  1006.1  0.00   0.0   0.729   0.000   27.4    19    1.7   25.6   702    1    100.0   30 
09 12 20  16:30  -16.3  -16.2  -16.3    88  -17.8   6.4     N   3.22  20.9     N  -20.9  -16.3  -21.0  1007.6  0.00   0.0   0.721   0.000   27.8    18    1.3   26.0   703    1    100.0   30 
09 12 20  23:00  -16.6  -16.6  -16.7    88  -18.1  27.4     N  13.68  53.1     N  -27.6  -16.7  -27.7  1007.6  0.00   0.0   0.728   0.000   27.5    16   -0.6   25.6   703    1    100.0   30 
09 12 21   3:30  -12.2  -12.2  -13.5    83  -14.5  45.1     N  22.53  74.0     N  -24.2  -12.2  -24.2  1007.1  0.00   0.0   0.635   0.000   28.0    16   -0.2   26.1   702    1    100.0   30 
09 12 21  14:00   -8.1   -8.0   -8.6    89   -9.6  29.0     N  14.48  56.3     N  -16.9   -8.2  -16.9  1012.5  0.00   0.0   0.551   0.000   27.5    18    1.0   25.7   703    1    100.0   30 
09 12 21  15:30   -7.4   -7.3   -7.7    87   -9.2  33.8     N  16.90  59.5     N  -16.6   -7.5  -16.7  1012.8  0.00   0.0   0.536   0.000   27.5    17    0.3   25.6   702    1    100.0   30 
09 12 21  20:00   -7.1   -6.6   -7.2    78  -10.3  16.1     N   8.05  35.4     N  -13.4   -7.2  -13.5  1011.0  0.00   0.0   0.530   0.000   27.7    17    0.4   25.8   703    1    100.0   30 
09 12 21  23:00   -5.3   -5.2   -6.2    79   -8.3  20.9     N  10.46  48.3     N  -12.1   -5.4  -12.2  1009.7  0.00   0.0   0.492   0.000   27.9    18    1.4   26.1   702    1    100.0   30 
09 12 22   6:30   -3.1   -2.9   -3.1    90   -4.5  19.3     N   9.66  41.8     N   -9.1   -3.2   -9.1  1004.4  0.00   0.0   0.447   0.000   27.7    17    0.4   25.8   702    1    100.0   30 
09 12 22   8:00   -2.8   -2.8   -2.9    90   -4.2  22.5     N  11.27  53.1     N   -9.1   -2.8   -9.2  1003.5  0.00   0.0   0.440   0.000   21.1    18   -4.2   18.5   702    1    100.0   30 
09 12 22   9:00   -0.9   -0.9   -1.9    84   -3.3  33.8     N  16.90  61.2     N   -8.1   -1.1   -8.2  1003.0  0.00   0.0   0.402   0.000   24.8    20    0.3   23.9   702    1    100.0   30 
09 12 22  20:00    1.2    1.7    1.2    91   -0.1  22.5     N  11.27  59.5     N   -4.0    1.1   -4.1  1002.2  0.00   0.0   0.356   0.000   26.6    24    4.3   25.1   703    1    100.0   30 
09 12 23   2:00    6.4    6.4    6.1    79    3.0  22.5     N  11.27  51.5     N    2.3    6.2    2.2   998.6  0.00   0.0   0.249   0.000   27.3    22    3.7   25.7   702    1    100.0   30 
09 12 23   7:00    4.7    5.9    4.4    85    2.4   8.0     N   4.02  24.1     N    2.7    4.6    2.6   991.8  0.00   0.0   0.285   0.000   27.8    23    4.8   26.3   703    1    100.0   30 
09 12 23   9:00    6.6    6.7    6.4    78    3.0  32.2     N  16.09  75.6     N    1.6    6.4    1.4   990.6  0.00   0.0   0.244   0.000   25.1    23    2.5   24.3   702    1    100.0   30 
09 12 23   9:30    6.7    6.8    6.6    77    3.0  30.6     N  15.29  72.4     N    1.9    6.6    1.7   990.6  0.00   0.0   0.242   0.000   24.6    24    2.6   23.6   703    1    100.0   30 
09 12 23  10:00    6.8    6.8    6.7    77    3.0  33.8     N  16.90  74.0     N    1.7    6.6    1.5   990.1  0.00   0.0   0.241   0.000   26.1    23    3.3   24.7   702    1    100.0   30 
09 12 23  14:30    3.4    3.7    3.4    91    2.1  32.2     N  16.09  53.1     N   -2.2    3.4   -2.2   993.2  0.00   0.0   0.310   0.000   27.5    25    5.7   26.1   702    1    100.0   30 
09 12 23  20:00   -0.7   -0.6   -0.7    97   -1.1   6.4     N   3.22  20.9     N   -2.9   -0.7   -3.0  1002.2  0.00   0.0   0.396   0.000   27.9    27    7.2   26.6   703    1    100.0   30 
09 12 23  21:30   -1.1   -0.9   -1.1    98   -1.4   0.0     N   0.00   6.4     N   -1.1   -1.1   -1.1  1003.7  0.00   0.0   0.405   0.000   27.9    26    6.6   26.6   702    1    100.0   30 
09 12 24   6:30    3.8    3.9    3.6    89    2.2   9.7     N   4.83  27.4     N    1.3    3.8    1.3  1003.5  0.00   0.0   0.302   0.000   28.0    25    6.1   26.6   702    1    100.0   30 
09 12 24  18:30    8.0    8.0    7.9    82    5.1   9.7     N   4.83  20.9     N    6.3    7.9    6.3  1000.7  0.00   0.0   0.215   0.000   28.3    29    8.6   27.2   703    1    100.0   30 
09 12 24  19:00    7.8    8.0    7.7    82    4.9   8.0     N   4.02  33.8     N    6.4    7.8    6.4  1000.4  0.00   0.0   0.219   0.000   28.4    31    9.7   27.4   702    1    100.0   30 
09 12 24  23:30    9.4    9.6    9.3    76    5.4   9.7     N   4.83  30.6     N    8.0    9.2    7.8   997.2  0.00   0.0   0.186   0.000   28.2    33   10.4   27.4   702    1    100.0   30 
09 12 25   5:30    9.3   10.2    9.3    81    6.2  16.1     N   8.05  43.5     N    6.6    9.3    6.6   991.3  0.00   0.0   0.188   0.000   27.2    28    7.1   25.9   702    1    100.0   30 
09 12 25   7:30    9.7    9.9    9.6    78    6.0  16.1     N   8.05  46.7     N    7.0    9.6    6.9   989.7  0.00   0.0   0.181   0.000   27.0    28    6.9   25.8   703    1    100.0   30 
09 12 25  12:00    7.9    8.1    7.9    94    7.0  27.4     N  13.68  48.3     N    3.5    8.1    3.7   990.3  1.02   3.6   0.218   0.000   28.1    28    7.9   26.9   703    1    100.0   30 
09 12 25  13:00    7.3    7.4    7.3    95    6.5  29.0     N  14.48  53.1     N    2.7    7.4    2.8   990.2  1.78   7.1   0.230   0.000   28.9    28    8.5   27.8   703    1    100.0   30 
09 12 25  17:30    6.6    6.7    6.6    98    6.3  11.3     N   5.63  22.5     N    4.4    6.8    4.6   991.6  0.00   0.0   0.244   0.000   27.9    29    8.2   26.8   702    1    100.0   30 
09 12 26  12:30   -1.8   -1.8   -2.0    89   -3.4  17.7     N   8.85  38.6     N   -7.2   -1.9   -7.3  1006.9  0.00   0.0   0.420   0.000   29.0    24    6.4   27.6   702    1    100.0   30 
09 12 26  13:00   -1.8   -1.6   -1.8    87   -3.7  20.9     N  10.46  46.7     N   -7.7   -1.9   -7.8  1007.1  0.00   0.0   0.420   0.000   29.1    25    7.1   27.7   703    1    100.0   30 
09 12 26  19:30   -3.2   -3.2   -3.3    83   -5.6  16.1     N   8.05  35.4     N   -8.5   -3.3   -8.6  1010.1  0.00   0.0   0.448   0.000   29.6    24    6.8   28.1   702    1    100.0   30 
09 12 27   5:00   -1.3   -1.3   -1.7    49  -10.7   3.2     N   1.61   9.7     N   -2.1   -1.8   -2.5  1009.0  0.00   0.0   0.410   0.000   29.1    23    5.9   27.6   703    1    100.0   30 
09 12 27  10:00    0.3    0.3   -0.2    36  -13.0   0.0     N   0.00   4.8     N    0.3   -0.3   -0.3  1008.3  0.00   0.0   0.375   0.000   27.9    24    5.4   26.4   702    1    100.0   30 
09 12 27  19:00   -2.3   -1.7   -2.3    66   -7.8   0.0     N   0.00   3.2     N   -2.3   -2.6   -2.6  1003.6  0.00   0.0   0.429   0.000   27.0    22    3.5   25.4   703    1    100.0   30 
09 12 27  22:00   -3.1   -2.6   -3.1    70   -7.8   3.2     N   1.61  11.3     N   -3.9   -3.3   -4.2  1002.8  0.00   0.0   0.446   0.000   26.9    23    4.0   25.4   702    1    100.0   30 
09 12 27   3:00   -1.8   -1.2   -1.8    53  -10.2   9.7     N   4.83  20.9     N   -5.4   -2.2   -5.8  1010.0  0.00   0.0   0.420   0.000   29.1    23    5.9   27.6   702    1    100.0   30 
